week,project_key,unit,block,unit_type,sold
2026-08-26,parkland-phase-2,2B-23-09,2B,A,0
2026-08-26,parkland-phase-2,2B-23-10,2B,B,1
2026-08-26,parkland-phase-2,2B-23-11,2B,C,0
2026-08-26,parkland-phase-2,2B-23-12,2B,C,0
2026-08-26,parkland-phase-2,2B-23-13,2B,C,0
2026-08-26,parkland-phase-2,2B-23-15,2B,C,0
2026-08-26,parkland-phase-2,2B-23-16,2B,C,1
2026-08-26,parkland-phase-2,2B-23-17,2B,C,0
2026-08-26,parkland-phase-2,2B-23-18,2B,C,1
2026-08-26,parkland-phase-2,2B-23-19,2B,C,0
2026-08-26,parkland-phase-2,2B-23-20,2B,A,0
2026-08-26,parkland-phase-2,2B-24-01,2B,B,1
2026-08-26,parkland-phase-2,2B-24-02,2B,B,1
2026-08-26,parkland-phase-2,2B-24-03,2B,B,1
2026-08-26,parkland-phase-2,2B-24-05,2B,B,0
2026-08-26,parkland-phase-2,2B-24-06,2B,A,0
2026-08-26,parkland-phase-2,2B-24-07,2B,B,0
2026-08-26,parkland-phase-2,2B-24-08,2B,B,1
2026-08-26,parkland-phase-2,2B-24-09,2B,A,0
2026-08-26,parkland-phase-2,2B-24-10,2B,B,0
2026-08-26,parkland-phase-2,2B-24-11,2B,C,0
2026-08-26,parkland-phase-2,2B-24-12,2B,C,0
2026-08-26,parkland-phase-2,2B-24-13,2B,C,0
2026-08-26,parkland-phase-2,2B-24-15,2B,C,0
2026-08-26,parkland-phase-2,2B-24-16,2B,C,0
2026-08-26,parkland-phase-2,2B-24-17,2B,C,0
2026-08-26,parkland-phase-2,2B-24-18,2B,C,0
2026-08-26,parkland-phase-2,2B-24-19,2B,C,0
2026-08-26,parkland-phase-2,2B-25-01,2B,B,0
2026-08-26,parkland-phase-2,2B-25-02,2B,B,0
2026-08-26,parkland-phase-2,2B-25-03,2B,B,0
2026-08-26,parkland-phase-2,2B-25-05,2B,B,1
2026-08-26,parkland-phase-2,2B-25-06,2B,A,1
2026-08-26,parkland-phase-2,2B-25-07,2B,B,0
2026-08-26,parkland-phase-2,2B-25-08,2B,B,0
2026-08-26,parkland-phase-2,2B-25-09,2B,A,0
2026-08-26,parkland-phase-2,2B-25-10,2B,B,0
2026-08-26,parkland-phase-2,2B-25-11,2B,C,0
2026-08-26,parkland-phase-2,2B-25-12,2B,C,0
2026-08-26,parkland-phase-2,2B-25-13,2B,C,0
2026-08-26,parkland-phase-2,2B-25-15,2B,C,1
2026-08-26,parkland-phase-2,2B-25-16,2B,C,0
2026-08-26,parkland-phase-2,2B-25-17,2B,C,0
2026-08-26,parkland-phase-2,2B-25-18,2B,C,1
2026-08-26,parkland-phase-2,2B-25-19,2B,C,1
2026-08-26,parkland-phase-2,2B-25-20,2B,A,1
2026-08-26,parkland-phase-2,2B-26-01,2B,B,1
2026-08-26,parkland-phase-2,2B-26-02,2B,B,0
2026-08-26,parkland-phase-2,2B-26-03,2B,B,0
2026-08-26,parkland-phase-2,2B-26-05,2B,B,0
2026-08-26,parkland-phase-2,2B-26-06,2B,A,0
2026-08-26,parkland-phase-2,2B-26-07,2B,B,0
2026-08-26,parkland-phase-2,2B-26-08,2B,B,0
2026-08-26,parkland-phase-2,2B-26-09,2B,A,0
2026-08-26,parkland-phase-2,2B-26-10,2B,B,1
2026-08-26,parkland-phase-2,2B-26-11,2B,C,1
2026-08-26,parkland-phase-2,2B-26-12,2B,C,1
2026-08-26,parkland-phase-2,2B-26-13,2B,C,0
2026-08-26,parkland-phase-2,2B-26-15,2B,C,0
2026-08-26,parkland-phase-2,2B-26-16,2B,C,0
2026-08-26,parkland-phase-2,2B-26-17,2B,C,0
2026-08-26,parkland-phase-2,2B-26-18,2B,C,1
2026-08-26,parkland-phase-2,2B-26-19,2B,C,1
2026-08-26,parkland-phase-2,2B-26-20,2B,A,0
2026-08-26,parkland-phase-2,2B-27-01,2B,B,1
2026-08-26,parkland-phase-2,2B-27-02,2B,B,0
2026-08-26,parkland-phase-2,2B-27-03,2B,B,0
2026-08-26,parkland-phase-2,2B-27-05,2B,B,0
2026-08-26,parkland-phase-2,2B-27-06,2B,A,1
2026-08-26,parkland-phase-2,2B-27-07,2B,B,0
2026-08-26,parkland-phase-2,2B-27-08,2B,B,0
2026-08-26,parkland-phase-2,2B-27-09,2B,A,0
2026-08-26,parkland-phase-2,2B-27-10,2B,B,0
2026-08-26,parkland-phase-2,2B-27-11,2B,C,0
2026-08-26,parkland-phase-2,2B-27-12,2B,C,0
2026-08-26,parkland-phase-2,2B-27-13,2B,C,0
2026-08-26,parkland-phase-2,2B-27-15,2B,C,1
2026-08-26,parkland-phase-2,2B-27-16,2B,C,0
2026-08-26,parkland-phase-2,2B-27-17,2B,C,0
2026-08-26,parkland-phase-2,2B-27-18,2B,C,1
2026-08-26,parkland-phase-2,2B-27-19,2B,C,0
2026-08-26,parkland-phase-2,2B-27-20,2B,A,1
2026-08-26,parkland-phase-2,2B-28-02,2B,B,0
2026-08-26,parkland-phase-2,2B-28-03,2B,B,1
2026-08-26,parkland-phase-2,2B-28-05,2B,B,0
2026-08-26,parkland-phase-2,2B-28-06,2B,A,0
2026-08-26,parkland-phase-2,2B-28-07,2B,B,0
2026-08-26,parkland-phase-2,2B-28-08,2B,B,0
2026-08-26,parkland-phase-2,2B-28-09,2B,A,0
2026-08-26,parkland-phase-2,2B-28-10,2B,B,0
2026-08-26,parkland-phase-2,2B-28-11,2B,C,0
2026-08-26,parkland-phase-2,2B-28-12,2B,C,0
2026-08-26,parkland-phase-2,2B-28-13,2B,C,0
2026-08-26,parkland-phase-2,2B-28-15,2B,C,1
2026-08-26,parkland-phase-2,2B-28-16,2B,C,0
2026-08-26,parkland-phase-2,2B-28-17,2B,C,1
2026-08-26,parkland-phase-2,2B-28-18,2B,C,1
2026-08-26,parkland-phase-2,2B-28-19,2B,C,1
2026-08-26,parkland-phase-2,2B-28-20,2B,A,0
2026-08-26,parkland-phase-2,2B-29-01,2B,B,1
2026-08-26,parkland-phase-2,2B-29-02,2B,B,1
2026-08-26,parkland-phase-2,2B-29-03,2B,B,0
2026-08-26,parkland-phase-2,2B-29-05,2B,B,0
2026-08-26,parkland-phase-2,2B-29-06,2B,A,0
2026-08-26,parkland-phase-2,2B-29-07,2B,B,0
2026-08-26,parkland-phase-2,2B-29-08,2B,B,0
2026-08-26,parkland-phase-2,2B-29-09,2B,A,0
2026-08-26,parkland-phase-2,2B-29-10,2B,B,1
2026-08-26,parkland-phase-2,2B-29-11,2B,C,0
2026-08-26,parkland-phase-2,2B-29-12,2B,C,0
2026-08-26,parkland-phase-2,2B-29-13,2B,C,0
2026-08-26,parkland-phase-2,2B-29-15,2B,C,0
2026-08-26,parkland-phase-2,2B-29-16,2B,C,0
2026-08-26,parkland-phase-2,2B-29-17,2B,C,0
2026-08-26,parkland-phase-2,2B-29-18,2B,C,1
2026-08-26,parkland-phase-2,2B-29-19,2B,C,0
2026-08-26,parkland-phase-2,2B-29-20,2B,A,0
2026-08-26,parkland-phase-2,2B-30-01,2B,B,1
2026-08-26,parkland-phase-2,2B-30-02,2B,B,1
2026-08-26,parkland-phase-2,2B-30-03,2B,B,1
2026-08-26,parkland-phase-2,2B-30-05,2B,B,0
2026-08-26,parkland-phase-2,2B-30-06,2B,A,0
2026-08-26,parkland-phase-2,2B-30-07,2B,B,0
2026-08-26,parkland-phase-2,2B-30-08,2B,B,0
2026-08-26,parkland-phase-2,2B-30-09,2B,A,1
2026-08-26,parkland-phase-2,2B-30-10,2B,B,0
2026-08-26,parkland-phase-2,2B-30-11,2B,C,0
2026-08-26,parkland-phase-2,2B-30-12,2B,C,0
2026-08-26,parkland-phase-2,2B-30-13,2B,C,1
2026-08-26,parkland-phase-2,2B-30-15,2B,C,1
2026-08-26,parkland-phase-2,2B-30-16,2B,C,0
2026-08-26,parkland-phase-2,2B-30-17,2B,C,0
2026-08-26,parkland-phase-2,2B-30-18,2B,C,1
2026-08-26,parkland-phase-2,2B-30-19,2B,C,0
2026-08-26,parkland-phase-2,2B-30-20,2B,A,0
2026-08-26,parkland-phase-2,2B-31-01,2B,B,1
2026-08-26,parkland-phase-2,2B-31-02,2B,B,0
2026-08-26,parkland-phase-2,2B-31-03,2B,B,0
2026-08-26,parkland-phase-2,2B-31-05,2B,B,0
2026-08-26,parkland-phase-2,2B-31-06,2B,A,1
2026-08-26,parkland-phase-2,2B-31-07,2B,B,1
2026-08-26,parkland-phase-2,2B-31-08,2B,B,0
2026-08-26,parkland-phase-2,2B-31-09,2B,A,0
2026-08-26,parkland-phase-2,2B-31-10,2B,B,1
2026-08-26,parkland-phase-2,2B-31-11,2B,C,0
2026-08-26,parkland-phase-2,2B-31-12,2B,C,0
2026-08-26,parkland-phase-2,2B-31-13,2B,C,0
2026-08-26,parkland-phase-2,2B-31-15,2B,C,0
2026-08-26,parkland-phase-2,2B-31-16,2B,C,0
2026-08-26,parkland-phase-2,2B-31-17,2B,C,0
2026-08-26,parkland-phase-2,2B-31-18,2B,C,0
2026-08-26,parkland-phase-2,2B-31-19,2B,C,0
2026-08-26,parkland-phase-2,2B-31-20,2B,A,1
2026-08-26,parkland-phase-2,2B-32-01,2B,B,1
2026-08-26,parkland-phase-2,2B-32-02,2B,B,0
2026-08-26,parkland-phase-2,2B-32-03,2B,B,0
2026-08-26,parkland-phase-2,2B-32-05,2B,B,0
2026-08-26,parkland-phase-2,2B-32-06,2B,A,0
2026-08-26,parkland-phase-2,2B-32-07,2B,B,0
2026-08-26,parkland-phase-2,2B-32-08,2B,B,0
2026-08-26,parkland-phase-2,2B-32-09,2B,A,0
2026-08-26,parkland-phase-2,2B-32-10,2B,B,0
2026-08-26,parkland-phase-2,2B-32-11,2B,C,0
2026-08-26,parkland-phase-2,2B-32-12,2B,C,0
2026-08-26,parkland-phase-2,2B-32-13,2B,C,0
2026-08-26,parkland-phase-2,2B-32-15,2B,C,0
2026-08-26,parkland-phase-2,2B-32-16,2B,C,0
2026-08-26,parkland-phase-2,2B-32-17,2B,C,0
2026-08-26,parkland-phase-2,2B-32-18,2B,C,0
2026-08-26,parkland-phase-2,2B-32-19,2B,C,0
2026-08-26,parkland-phase-2,2B-32-20,2B,A,1
2026-08-26,parkland-phase-2,2B-33-01,2B,B,1
2026-08-26,parkland-phase-2,2B-33-02,2B,B,0
2026-08-26,parkland-phase-2,2B-33-03,2B,B,0
2026-08-26,parkland-phase-2,2B-33-05,2B,B,0
2026-08-26,parkland-phase-2,2B-33-06,2B,A,1
2026-08-26,parkland-phase-2,2B-33-07,2B,B,0
2026-08-26,parkland-phase-2,2B-33-08,2B,B,0
2026-08-26,parkland-phase-2,2B-33-09,2B,A,0
2026-08-26,parkland-phase-2,2B-33-10,2B,B,0
2026-08-26,parkland-phase-2,2B-33-11,2B,C,1
2026-08-26,parkland-phase-2,2B-33-12,2B,C,0
2026-08-26,parkland-phase-2,2B-33-13,2B,C,0
2026-08-26,parkland-phase-2,2B-33-15,2B,C,0
2026-08-26,parkland-phase-2,2B-33-16,2B,C,0
2026-08-26,parkland-phase-2,2B-33-17,2B,C,0
2026-08-26,parkland-phase-2,2B-33-18,2B,C,0
2026-08-26,parkland-phase-2,2B-33-19,2B,C,0
2026-08-26,parkland-phase-2,2B-33-20,2B,A,0
2026-08-26,parkland-phase-2,2B-34-01,2B,B,0
2026-08-26,parkland-phase-2,2B-34-02,2B,B,1
2026-08-26,parkland-phase-2,2B-34-03,2B,B,1
2026-08-26,parkland-phase-2,2B-34-05,2B,B,0
2026-08-26,parkland-phase-2,2B-34-06,2B,A,0
2026-08-26,parkland-phase-2,2B-34-07,2B,B,0
2026-08-26,parkland-phase-2,2B-34-08,2B,B,0
2026-08-26,parkland-phase-2,2B-34-09,2B,A,0
2026-08-26,parkland-phase-2,2B-34-10,2B,B,0
2026-08-26,parkland-phase-2,2B-34-11,2B,C,0
2026-08-26,parkland-phase-2,2B-34-12,2B,C,0
2026-08-26,parkland-phase-2,2B-34-13,2B,C,0
2026-08-26,parkland-phase-2,2B-34-15,2B,C,0
2026-08-26,parkland-phase-2,2B-34-16,2B,C,0
2026-08-26,parkland-phase-2,2B-34-17,2B,C,0
2026-08-26,parkland-phase-2,2B-34-18,2B,C,0
2026-08-26,parkland-phase-2,2B-34-19,2B,C,0
2026-08-26,parkland-phase-2,2B-34-20,2B,A,0
2026-08-26,parkland-phase-2,2B-35-01,2B,B,1
2026-08-26,parkland-phase-2,2B-35-02,2B,B,0
2026-08-26,parkland-phase-2,2B-35-03,2B,B,0
2026-08-26,parkland-phase-2,2B-35-05,2B,B,0
2026-08-26,parkland-phase-2,2B-35-06,2B,A,0
2026-08-26,parkland-phase-2,2B-35-07,2B,B,0
2026-08-26,parkland-phase-2,2B-35-08,2B,B,0
2026-08-26,parkland-phase-2,2B-35-09,2B,A,1
2026-08-26,parkland-phase-2,2B-35-10,2B,B,0
2026-08-26,parkland-phase-2,2B-35-11,2B,C,0
2026-08-26,parkland-phase-2,2B-35-12,2B,C,0
2026-08-26,parkland-phase-2,2B-35-13,2B,C,0
2026-08-26,parkland-phase-2,2B-35-15,2B,C,0
2026-08-26,parkland-phase-2,2B-35-16,2B,C,1
2026-08-26,parkland-phase-2,2B-35-17,2B,C,0
2026-08-26,parkland-phase-2,2B-35-18,2B,C,1
2026-08-26,parkland-phase-2,2B-35-19,2B,C,1
2026-08-26,parkland-phase-2,2B-35-20,2B,A,1
2026-08-26,parkland-phase-2,2B-36-01,2B,B,1
2026-08-26,parkland-phase-2,2B-36-02,2B,B,1
2026-08-26,parkland-phase-2,2B-36-03,2B,B,1
2026-08-26,parkland-phase-2,2B-36-05,2B,B,0
2026-08-26,parkland-phase-2,2B-36-06,2B,A,0
2026-08-26,parkland-phase-2,2B-36-07,2B,B,0
2026-08-26,parkland-phase-2,2B-36-08,2B,B,0
2026-08-26,parkland-phase-2,2B-36-09,2B,A,1
2026-08-26,parkland-phase-2,2B-36-10,2B,B,0
2026-08-26,parkland-phase-2,2B-36-11,2B,C,0
2026-08-26,parkland-phase-2,2B-36-12,2B,C,0
2026-08-26,parkland-phase-2,2B-36-13,2B,C,0
2026-08-26,parkland-phase-2,2B-36-15,2B,C,0
2026-08-26,parkland-phase-2,2B-36-16,2B,C,0
2026-08-26,parkland-phase-2,2B-36-17,2B,C,0
2026-08-26,parkland-phase-2,2B-36-18,2B,C,0
2026-08-26,parkland-phase-2,2B-36-19,2B,C,0
2026-08-26,parkland-phase-2,2B-36-20,2B,A,0
2026-08-26,parkland-phase-2,2B-07-15,2B,C,1
2026-08-26,parkland-phase-2,2B-14-01,2B,B,1
2026-08-26,parkland-phase-2,2B-28-01,2B,B,1
2026-08-27,straits-view-duo,A-6-1,A,B2,1
2026-08-27,straits-view-duo,A-6-2,A,B2,1
2026-08-27,straits-view-duo,A-6-3,A,A2,1
2026-08-27,straits-view-duo,A-6-4,A,A1,0
2026-08-27,straits-view-duo,A-6-5,A,A1,1
2026-08-27,straits-view-duo,A-6-6,A,A1,1
2026-08-27,straits-view-duo,A-6-7,A,A1,1
2026-08-27,straits-view-duo,A-6-8,A,C1,1
2026-08-27,straits-view-duo,A-7-1,A,B,0
2026-08-27,straits-view-duo,A-7-2,A,B,1
2026-08-27,straits-view-duo,A-7-3,A,A,1
2026-08-27,straits-view-duo,A-7-4,A,A,1
2026-08-27,straits-view-duo,A-7-5,A,A,0
2026-08-27,straits-view-duo,A-7-6,A,A,0
2026-08-27,straits-view-duo,A-7-7,A,A,0
2026-08-27,straits-view-duo,A-7-8,A,C,1
2026-08-27,straits-view-duo,A-7-9,A,C,0
2026-08-27,straits-view-duo,A-7-10,A,A,1
2026-08-27,straits-view-duo,A-7-11,A,A,0
2026-08-27,straits-view-duo,A-8-1,A,B,1
2026-08-27,straits-view-duo,A-8-2,A,B,1
2026-08-27,straits-view-duo,A-8-3,A,A,1
2026-08-27,straits-view-duo,A-8-4,A,A,1
2026-08-27,straits-view-duo,A-8-5,A,A,1
2026-08-27,straits-view-duo,A-8-6,A,A,1
2026-08-27,straits-view-duo,A-8-7,A,A,1
2026-08-27,straits-view-duo,A-8-8,A,C,1
2026-08-27,straits-view-duo,A-8-9,A,C,0
2026-08-27,straits-view-duo,A-8-10,A,A,0
2026-08-27,straits-view-duo,A-8-11,A,A,0
2026-08-27,straits-view-duo,A-8-12,A,B1,0
2026-08-27,straits-view-duo,A-8-13,A,B,1
2026-08-27,straits-view-duo,A-9-1,A,B,1
2026-08-27,straits-view-duo,A-9-2,A,B,0
2026-08-27,straits-view-duo,A-9-3,A,A,0
2026-08-27,straits-view-duo,A-9-4,A,A,0
2026-08-27,straits-view-duo,A-9-5,A,A,0
2026-08-27,straits-view-duo,A-9-6,A,A,1
2026-08-27,straits-view-duo,A-9-7,A,A,1
2026-08-27,straits-view-duo,A-9-8,A,C,1
2026-08-27,straits-view-duo,A-9-9,A,C,1
2026-08-27,straits-view-duo,A-9-10,A,A,1
2026-08-27,straits-view-duo,A-9-11,A,A,1
2026-08-27,straits-view-duo,A-9-12,A,B1,0
2026-08-27,straits-view-duo,A-9-13,A,B,0
2026-08-27,straits-view-duo,A-10-1,A,B,0
2026-08-27,straits-view-duo,A-10-2,A,B,1
2026-08-27,straits-view-duo,A-10-3,A,A,1
2026-08-27,straits-view-duo,A-10-4,A,A,1
2026-08-27,straits-view-duo,A-10-5,A,A,1
2026-08-27,straits-view-duo,A-10-6,A,A,1
2026-08-27,straits-view-duo,A-10-7,A,A,0
2026-08-27,straits-view-duo,A-10-8,A,C,1
2026-08-27,straits-view-duo,A-10-9,A,C,0
2026-08-27,straits-view-duo,A-10-10,A,A,0
2026-08-27,straits-view-duo,A-10-11,A,A,0
2026-08-27,straits-view-duo,A-10-12,A,B1,1
2026-08-27,straits-view-duo,A-10-13,A,B,0
2026-08-27,straits-view-duo,A-11-1,A,B,0
2026-08-27,straits-view-duo,A-11-2,A,B,0
2026-08-27,straits-view-duo,A-11-3,A,A,0
2026-08-27,straits-view-duo,A-11-4,A,A,1
2026-08-27,straits-view-duo,A-11-5,A,A,0
2026-08-27,straits-view-duo,A-11-6,A,A,0
2026-08-27,straits-view-duo,A-11-7,A,A,0
2026-08-27,straits-view-duo,A-11-8,A,C,1
2026-08-27,straits-view-duo,A-11-9,A,C,0
2026-08-27,straits-view-duo,A-11-10,A,A,0
2026-08-27,straits-view-duo,A-11-11,A,A,1
2026-08-27,straits-view-duo,A-11-12,A,B1,1
2026-08-27,straits-view-duo,A-11-13,A,B,0
2026-08-27,straits-view-duo,A-12-1,A,B,1
2026-08-27,straits-view-duo,A-12-2,A,B,1
2026-08-27,straits-view-duo,A-12-3,A,A,0
2026-08-27,straits-view-duo,A-12-4,A,A,0
2026-08-27,straits-view-duo,A-12-5,A,A,0
2026-08-27,straits-view-duo,A-12-6,A,A,1
2026-08-27,straits-view-duo,A-12-7,A,A,1
2026-08-27,straits-view-duo,A-12-8,A,C,1
2026-08-27,straits-view-duo,A-12-9,A,C,1
2026-08-27,straits-view-duo,A-12-10,A,A,0
2026-08-27,straits-view-duo,A-12-11,A,A,1
2026-08-27,straits-view-duo,A-12-12,A,B1,0
2026-08-27,straits-view-duo,A-12-13,A,B,0
2026-08-27,straits-view-duo,A-13-1,A,B,1
2026-08-27,straits-view-duo,A-13-2,A,B,0
2026-08-27,straits-view-duo,A-13-3,A,A,1
2026-08-27,straits-view-duo,A-13-4,A,A,1
2026-08-27,straits-view-duo,A-13-5,A,A,0
2026-08-27,straits-view-duo,A-13-6,A,A,0
2026-08-27,straits-view-duo,A-13-7,A,A,0
2026-08-27,straits-view-duo,A-13-8,A,C,0
2026-08-27,straits-view-duo,A-13-9,A,C,1
2026-08-27,straits-view-duo,A-13-10,A,A,0
2026-08-27,straits-view-duo,A-13-11,A,A,1
2026-08-27,straits-view-duo,A-13-12,A,B1,1
2026-08-27,straits-view-duo,A-13-13,A,B,1
2026-08-27,straits-view-duo,A-14-1,A,B,0
2026-08-27,straits-view-duo,A-14-2,A,B,0
2026-08-27,straits-view-duo,A-14-3,A,A,0
2026-08-27,straits-view-duo,A-14-4,A,A,1
2026-08-27,straits-view-duo,A-14-5,A,A,1
2026-08-27,straits-view-duo,A-14-6,A,A,1
2026-08-27,straits-view-duo,A-14-7,A,A,1
2026-08-27,straits-view-duo,A-14-8,A,C,1
2026-08-27,straits-view-duo,A-14-9,A,C,1
2026-08-27,straits-view-duo,A-14-10,A,A,0
2026-08-27,straits-view-duo,A-14-11,A,A,0
2026-08-27,straits-view-duo,A-14-12,A,B1,1
2026-08-27,straits-view-duo,A-14-13,A,B,1
2026-08-27,straits-view-duo,A-15-1,A,B,1
2026-08-27,straits-view-duo,A-15-2,A,B,1
2026-08-27,straits-view-duo,A-15-3,A,A,0
2026-08-27,straits-view-duo,A-15-4,A,A,0
2026-08-27,straits-view-duo,A-15-5,A,A,0
2026-08-27,straits-view-duo,A-15-6,A,A,1
2026-08-27,straits-view-duo,A-15-7,A,A,0
2026-08-27,straits-view-duo,A-15-8,A,C,1
2026-08-27,straits-view-duo,A-15-9,A,C,1
2026-08-27,straits-view-duo,A-15-10,A,A,1
2026-08-27,straits-view-duo,A-15-11,A,A,0
2026-08-27,straits-view-duo,A-15-12,A,B1,0
2026-08-27,straits-view-duo,A-15-13,A,B,0
2026-08-27,straits-view-duo,A-16-1,A,B,0
2026-08-27,straits-view-duo,A-16-2,A,B,1
2026-08-27,straits-view-duo,A-16-3,A,A,1
2026-08-27,straits-view-duo,A-16-4,A,A,1
2026-08-27,straits-view-duo,A-16-5,A,A,1
2026-08-27,straits-view-duo,A-16-6,A,A,0
2026-08-27,straits-view-duo,A-16-7,A,A,0
2026-08-27,straits-view-duo,A-16-8,A,C,1
2026-08-27,straits-view-duo,A-16-9,A,C,1
2026-08-27,straits-view-duo,A-16-10,A,A,0
2026-08-27,straits-view-duo,A-16-11,A,A,1
2026-08-27,straits-view-duo,A-16-12,A,B1,0
2026-08-27,straits-view-duo,A-16-13,A,B,1
2026-08-27,straits-view-duo,A-17-1,A,B,1
2026-08-27,straits-view-duo,A-17-2,A,B,0
2026-08-27,straits-view-duo,A-17-3,A,A,1
2026-08-27,straits-view-duo,A-17-4,A,A,1
2026-08-27,straits-view-duo,A-17-5,A,A,0
2026-08-27,straits-view-duo,A-17-6,A,A,0
2026-08-27,straits-view-duo,A-17-7,A,A,0
2026-08-27,straits-view-duo,A-17-8,A,C,0
2026-08-27,straits-view-duo,A-17-9,A,C,0
2026-08-27,straits-view-duo,A-17-10,A,A,0
2026-08-27,straits-view-duo,A-17-11,A,A,1
2026-08-27,straits-view-duo,A-17-12,A,B1,1
2026-08-27,straits-view-duo,A-17-13,A,B,1
2026-08-27,straits-view-duo,A-18-1,A,B,1
2026-08-27,straits-view-duo,A-18-2,A,B,1
2026-08-27,straits-view-duo,A-18-3,A,A,0
2026-08-27,straits-view-duo,A-18-4,A,A,0
2026-08-27,straits-view-duo,A-18-5,A,A,0
2026-08-27,straits-view-duo,A-18-6,A,A,1
2026-08-27,straits-view-duo,A-18-7,A,A,1
2026-08-27,straits-view-duo,A-18-8,A,C,1
2026-08-27,straits-view-duo,A-18-9,A,C,1
2026-08-27,straits-view-duo,A-18-10,A,A,0
2026-08-27,straits-view-duo,A-18-11,A,A,1
2026-08-27,straits-view-duo,A-18-12,A,B1,0
2026-08-27,straits-view-duo,A-18-13,A,B,0
2026-08-27,straits-view-duo,A-19-1,A,B,0
2026-08-27,straits-view-duo,A-19-2,A,B,1
2026-08-27,straits-view-duo,A-19-3,A,A,1
2026-08-27,straits-view-duo,A-19-4,A,A,1
2026-08-27,straits-view-duo,A-19-5,A,A,0
2026-08-27,straits-view-duo,A-19-6,A,A,0
2026-08-27,straits-view-duo,A-19-7,A,A,0
2026-08-27,straits-view-duo,A-19-8,A,C,1
2026-08-27,straits-view-duo,A-19-9,A,C,1
2026-08-27,straits-view-duo,A-19-10,A,A,0
2026-08-27,straits-view-duo,A-19-11,A,A,0
2026-08-27,straits-view-duo,A-19-12,A,B1,1
2026-08-27,straits-view-duo,A-19-13,A,B,1
2026-08-27,straits-view-duo,A-20-1,A,B,1
2026-08-27,straits-view-duo,A-20-2,A,B,1
2026-08-27,straits-view-duo,A-20-3,A,A,0
2026-08-27,straits-view-duo,A-20-4,A,A,1
2026-08-27,straits-view-duo,A-20-5,A,A,1
2026-08-27,straits-view-duo,A-20-6,A,A,1
2026-08-27,straits-view-duo,A-20-7,A,A,1
2026-08-27,straits-view-duo,A-20-8,A,C,1
2026-08-27,straits-view-duo,A-20-9,A,C,1
2026-08-27,straits-view-duo,A-20-10,A,A,0
2026-08-27,straits-view-duo,A-20-11,A,A,0
2026-08-27,straits-view-duo,A-20-12,A,B1,0
2026-08-27,straits-view-duo,A-20-13,A,B,0
2026-08-27,straits-view-duo,A-21-1,A,B,1
2026-08-27,straits-view-duo,A-21-2,A,B,0
2026-08-27,straits-view-duo,A-21-3,A,A,1
2026-08-27,straits-view-duo,A-21-4,A,A,0
2026-08-27,straits-view-duo,A-21-5,A,A,0
2026-08-27,straits-view-duo,A-21-6,A,A,0
2026-08-27,straits-view-duo,A-21-7,A,A,0
2026-08-27,straits-view-duo,A-21-8,A,C,1
2026-08-27,straits-view-duo,A-21-9,A,C,1
2026-08-27,straits-view-duo,A-21-10,A,A,1
2026-08-27,straits-view-duo,A-21-11,A,A,1
2026-08-27,straits-view-duo,A-21-12,A,B1,1
2026-08-27,straits-view-duo,A-21-13,A,B,1
2026-08-27,straits-view-duo,A-22-1,A,B,0
2026-08-27,straits-view-duo,A-22-2,A,B,1
2026-08-27,straits-view-duo,A-22-3,A,A,0
2026-08-27,straits-view-duo,A-22-4,A,A,0
2026-08-27,straits-view-duo,A-22-5,A,A,0
2026-08-27,straits-view-duo,A-22-6,A,A,1
2026-08-27,straits-view-duo,A-22-7,A,A,1
2026-08-27,straits-view-duo,A-22-8,A,C,1
2026-08-27,straits-view-duo,A-22-9,A,C,1
2026-08-27,straits-view-duo,A-22-10,A,A,1
2026-08-27,straits-view-duo,A-22-11,A,A,1
2026-08-27,straits-view-duo,A-22-12,A,B1,0
2026-08-27,straits-view-duo,A-22-13,A,B,0
2026-08-27,straits-view-duo,A-23-1,A,B,0
2026-08-27,straits-view-duo,A-23-2,A,B,0
2026-08-27,straits-view-duo,A-23-3,A,A,1
2026-08-27,straits-view-duo,A-23-4,A,A,1
2026-08-27,straits-view-duo,A-23-5,A,A,1
2026-08-27,straits-view-duo,A-23-6,A,A,0
2026-08-27,straits-view-duo,A-23-7,A,A,0
2026-08-27,straits-view-duo,A-23-8,A,C,0
2026-08-27,straits-view-duo,A-23-9,A,C,1
2026-08-27,straits-view-duo,A-23-10,A,A,1
2026-08-27,straits-view-duo,A-23-11,A,A,1
2026-08-27,straits-view-duo,A-23-12,A,B1,1
2026-08-27,straits-view-duo,A-23-13,A,B,0
2026-08-27,straits-view-duo,A-24-1,A,B,1
2026-08-27,straits-view-duo,A-24-2,A,B,0
2026-08-27,straits-view-duo,A-24-3,A,A,0
2026-08-27,straits-view-duo,A-24-4,A,A,1
2026-08-27,straits-view-duo,A-24-5,A,A,1
2026-08-27,straits-view-duo,A-24-6,A,A,1
2026-08-27,straits-view-duo,A-24-7,A,A,1
2026-08-27,straits-view-duo,A-24-8,A,C,1
2026-08-27,straits-view-duo,A-24-9,A,C,0
2026-08-27,straits-view-duo,A-24-10,A,A,0
2026-08-27,straits-view-duo,A-24-11,A,A,0
2026-08-27,straits-view-duo,A-24-12,A,B1,1
2026-08-27,straits-view-duo,A-24-13,A,B,1
2026-08-27,straits-view-duo,A-25-1,A,B,1
2026-08-27,straits-view-duo,A-25-2,A,B,1
2026-08-27,straits-view-duo,A-25-3,A,A,1
